sessionId,kwhTotal,dollars,created,ended,startTime,endTime,Charge Duration (h),Day,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Facility Type
4833980,2.91,0.0,0015-04-01 21:02:53,0015-04-01 21:59:04,21,21,0.94,Wed,ios,,65023200,987396,978130,1,2,Office
9998981,6.21,0.0,0015-04-02 17:03:29,0015-04-02 20:22:04,17,20,3.31,Thu,ios,,65023200,987396,978130,1,2,Office
1968884,5.16,0.0,0015-04-06 13:12:33,0015-04-06 15:55:07,13,15,2.71,Mon,ios,,65023200,929628,751082,1,4,Others
4775619,0.1,0.0,0015-04-06 16:59:41,0015-04-06 17:03:05,16,17,0.06,Mon,ios,,65023200,987396,978130,1,2,Office
7165535,4.64,0.0,0015-04-07 20:34:02,0015-04-07 22:00:07,20,22,1.43,Tue,ios,,65023200,366832,978130,1,2,Office
6108765,5.47,0.0,0015-04-17 17:45:44,0015-04-17 20:00:08,17,20,2.24,Fri,ios,,65023200,366832,978130,1,2,Office
5431268,5.48,0.92,0015-04-27 17:48:08,0015-04-27 21:51:13,17,21,4.05,Mon,ios,,65023200,987396,978130,1,2,Office
8807066,5.42,0.0,0015-04-28 15:50:21,0015-04-28 18:09:07,15,18,2.31,Tue,ios,,65023200,987396,978130,1,2,Office
2366312,6.58,0.75,0015-04-29 17:10:57,0015-04-29 21:53:06,17,21,4.7,Wed,ios,,65023200,863084,751082,1,4,Others
6533184,5.62,0.0,0015-04-30 19:14:00,0015-04-30 22:10:08,19,22,2.94,Thu,ios,,65023200,863084,751082,1,4,Others
8146919,5.07,0.0,0015-05-01 19:26:21,0015-05-01 22:02:06,19,22,2.6,Fri,ios,,65023200,987396,978130,1,2,Office
9240795,4.6,0.0,0015-05-04 13:27:53,0015-05-04 16:04:06,13,16,2.6,Mon,ios,,65023200,366832,978130,1,2,Office
9131704,2.69,0.0,0015-05-04 21:02:32,0015-05-04 21:57:07,21,21,0.91,Mon,ios,,65023200,366832,978130,1,2,Office
8258612,6.18,0.0,0015-05-05 18:45:10,0015-05-05 21:58:06,18,21,3.22,Tue,ios,,65023200,366832,978130,1,2,Office
5663108,6.65,0.75,0015-05-13 17:14:12,0015-05-13 21:55:11,17,21,4.68,Wed,ios,,65023200,366832,978130,1,2,Office
6649705,5.81,0.0,0015-05-14 16:13:51,0015-05-14 18:41:05,16,18,2.45,Thu,ios,,65023200,987396,978130,1,2,Office
5226944,6.13,0.0,0015-05-14 19:55:55,0015-05-14 21:52:06,19,21,1.94,Thu,ios,,65023200,987396,978130,1,2,Office
8829161,7.08,0.0,0015-05-15 17:04:04,0015-05-15 19:36:05,17,19,2.53,Fri,ios,,65023200,987396,978130,1,2,Office
6295415,6.28,2.42,0015-05-18 15:41:11,0015-05-18 22:07:05,15,22,6.43,Mon,ios,,65023200,929628,751082,1,4,Others
2486127,6.51,0.75,0015-05-19 16:45:22,0015-05-19 21:34:05,16,21,4.81,Tue,ios,,65023200,987396,978130,1,2,Office
3297805,6.54,0.58,0015-05-20 17:16:07,0015-05-20 21:54:06,17,21,4.63,Wed,ios,,65023200,987396,978130,1,2,Office
8025036,7.0,0.0,0015-05-21 19:12:31,0015-05-21 21:46:06,19,21,2.56,Thu,ios,,65023200,366832,978130,1,2,Office
6067782,6.34,0.75,0015-05-27 17:14:53,0015-05-27 22:01:06,17,22,4.77,Wed,ios,,65023200,366832,978130,1,2,Office
5570215,7.7,1.08,0015-05-29 17:09:08,0015-05-29 21:52:05,17,21,4.72,Fri,ios,,65023200,366832,978130,1,2,Office
4150137,6.37,2.0,0015-06-02 15:55:00,0015-06-02 21:46:04,15,21,5.85,Tue,ios,,65023200,987396,978130,1,2,Office
1851465,6.19,0.83,0015-06-03 17:04:29,0015-06-03 21:55:07,17,21,4.84,Wed,ios,,65023200,366832,978130,1,2,Office
8612143,2.71,0.0,0015-06-04 13:03:23,0015-06-04 15:53:13,13,15,2.83,Thu,ios,,65023200,366832,978130,1,2,Office
1256772,0.0,0.0,0015-06-04 20:03:13,0015-06-04 22:05:16,20,22,2.03,Thu,ios,,65023200,863084,751082,1,4,Others
6326627,7.13,0.0,0015-06-08 19:17:13,0015-06-08 22:00:17,19,22,2.72,Mon,ios,,65023200,366832,978130,1,2,Office
9547336,3.57,0.0,0015-06-10 14:20:22,0015-06-10 15:42:06,14,15,1.36,Wed,ios,,65023200,987396,978130,1,2,Office
2660497,1.72,0.0,0015-06-10 18:38:24,0015-06-10 21:52:06,18,21,3.23,Wed,ios,,65023200,987396,978130,1,2,Office
7264751,5.9,0.0,0015-06-11 19:37:42,0015-06-11 21:55:15,19,21,2.29,Thu,ios,,65023200,987396,978130,1,2,Office
4974779,3.8,0.0,0015-06-12 14:28:22,0015-06-12 15:41:05,14,15,1.21,Fri,ios,,65023200,863084,751082,1,4,Others
4575807,6.46,0.0,0015-06-12 19:16:06,0015-06-12 21:45:11,19,21,2.48,Fri,ios,,65023200,987396,978130,1,2,Office
9976151,5.42,0.0,0015-06-15 13:44:54,0015-06-15 15:31:04,13,15,1.77,Mon,ios,,65023200,987396,978130,1,2,Office
1258066,5.97,0.0,0015-06-15 17:03:23,0015-06-15 19:11:07,17,19,2.13,Mon,ios,,65023200,929628,751082,1,4,Others
8999662,7.55,0.5,0015-06-16 17:49:45,0015-06-16 21:56:06,17,21,4.11,Tue,ios,,65023200,987396,978130,1,2,Office
3839404,5.02,0.0,0015-06-17 18:04:23,0015-06-17 21:57:06,18,21,3.88,Wed,ios,,65023200,366832,978130,1,2,Office
3416621,4.06,0.0,0015-06-18 19:48:35,0015-06-18 21:42:15,19,21,1.89,Thu,ios,,65023200,366832,978130,1,2,Office
6905541,6.36,0.0,0015-06-22 18:43:35,0015-06-22 21:57:06,18,21,3.23,Mon,ios,,65023200,987396,978130,1,2,Office
1104463,5.03,0.0,0015-06-23 15:43:42,0015-06-23 18:00:09,15,18,2.27,Tue,ios,,65023200,366832,978130,1,2,Office
3913179,5.23,1.0,0015-06-24 16:57:47,0015-06-24 21:59:05,16,21,5.02,Wed,ios,,65023200,987396,978130,1,2,Office
2011252,5.26,0.0,0015-06-26 13:32:00,0015-06-26 17:13:05,13,17,3.68,Fri,ios,,65023200,863084,751082,1,4,Others
6076670,0.86,0.5,0015-06-26 17:25:24,0015-06-26 21:49:04,17,21,4.39,Fri,ios,,65023200,366832,978130,1,2,Office
1890363,6.78,1.58,0015-06-29 17:25:19,0015-06-29 21:40:11,17,21,4.25,Mon,ios,,65023200,987396,978130,1,2,Office
5997459,6.66,0.5,0015-06-30 17:54:05,0015-06-30 21:54:06,17,21,4.0,Tue,ios,,65023200,366832,978130,1,2,Office
7179065,6.63,0.0,0015-07-01 18:36:36,0015-07-01 21:55:12,18,21,3.31,Wed,ios,,65023200,366832,978130,1,2,Office
4506034,7.35,1.58,0015-07-06 16:29:22,0015-07-06 22:05:12,16,22,5.6,Mon,ios,,65023200,863084,751082,1,4,Others
7461794,5.54,0.5,0015-07-08 17:23:48,0015-07-08 21:42:05,17,21,4.3,Wed,ios,,65023200,366832,978130,1,2,Office
3320247,6.73,1.67,0015-07-15 16:16:00,0015-07-15 21:59:05,16,21,5.72,Wed,ios,,65023200,366832,978130,1,2,Office
2118414,6.62,0.67,0015-07-16 17:32:36,0015-07-16 22:01:10,17,22,4.48,Thu,ios,,65023200,366832,978130,1,2,Office
8679380,6.46,0.75,0015-07-17 17:08:00,0015-07-17 21:53:05,17,21,4.75,Fri,ios,,65023200,987396,978130,1,2,Office
2409826,8.41,0.0,0015-07-20 18:44:18,0015-07-20 21:49:07,18,21,3.08,Mon,ios,,65023200,366832,978130,1,2,Office
7817859,7.84,2.0,0015-07-21 15:58:37,0015-07-21 21:54:06,15,21,5.92,Tue,ios,,65023200,987396,978130,1,2,Office
6935812,5.88,0.75,0015-07-23 17:23:13,0015-07-23 22:05:17,17,22,4.7,Thu,ios,,65023200,366832,978130,1,2,Office
5155934,4.57,0.0,0015-07-27 20:24:38,0015-07-27 22:02:05,20,22,1.62,Mon,ios,,65023200,987396,978130,1,2,Office
5808039,6.5,0.0,0015-07-28 19:37:56,0015-07-28 22:00:14,19,22,2.37,Tue,ios,,65023200,987396,978130,1,2,Office
4193479,5.86,0.0,0015-07-29 19:14:38,0015-07-29 21:59:06,19,21,2.74,Wed,ios,,65023200,987396,978130,1,2,Office
1859460,5.5,0.0,0015-07-30 18:27:29,0015-07-30 21:52:06,18,21,3.41,Thu,ios,,65023200,366832,978130,1,2,Office
4861447,5.8,0.0,0015-08-03 13:29:10,0015-08-03 16:16:07,13,16,2.78,Mon,ios,,65023200,863084,751082,1,4,Others
6675795,7.16,0.0,0015-08-03 16:19:22,0015-08-03 19:13:12,16,19,2.9,Mon,ios,,65023200,987396,978130,1,2,Office
7296683,1.39,0.0,0015-08-03 20:50:30,0015-08-03 21:54:05,20,21,1.06,Mon,ios,,65023200,366832,978130,1,2,Office
5164549,8.23,0.92,0015-08-04 17:00:32,0015-08-04 21:58:12,17,21,4.96,Tue,ios,,65023200,366832,978130,1,2,Office
3898980,4.67,0.0,0015-08-05 13:17:45,0015-08-05 16:00:13,13,16,2.71,Wed,ios,,65023200,366832,978130,1,2,Office
6186530,2.16,0.0,0015-08-05 18:55:38,0015-08-05 21:55:13,18,21,2.99,Wed,ios,,65023200,366832,978130,1,2,Office
8842700,5.02,0.0,0015-08-06 16:35:30,0015-08-06 19:20:08,16,19,2.74,Thu,ios,,65023200,366832,978130,1,2,Office
2890933,0.05,0.0,0015-08-06 19:21:22,0015-08-06 22:04:07,19,22,2.71,Thu,ios,,65023200,366832,978130,1,2,Office
7556587,5.29,0.0,0015-08-07 13:06:56,0015-08-07 16:15:07,13,16,3.14,Fri,ios,,65023200,987396,978130,1,2,Office
8170464,3.09,0.0,0015-08-07 18:57:44,0015-08-07 20:45:07,18,20,1.79,Fri,ios,,65023200,987396,978130,1,2,Office
8958839,5.83,0.75,0015-08-10 13:06:24,0015-08-10 17:56:08,13,17,4.83,Mon,ios,,65023200,366832,978130,1,2,Office
1792624,5.56,0.0,0015-08-11 13:07:26,0015-08-11 15:38:06,13,15,2.51,Tue,ios,,65023200,929628,751082,1,4,Others
2838084,4.89,1.0,0015-08-11 16:55:38,0015-08-11 21:52:06,16,21,4.94,Tue,ios,,65023200,366832,978130,1,2,Office
8471653,1.98,0.0,0015-08-13 17:58:46,0015-08-13 18:38:07,17,18,0.66,Thu,ios,,65023200,943765,461655,1,3,R&D
4105012,3.17,0.0,0015-08-13 18:49:53,0015-08-13 21:45:08,18,21,2.92,Thu,ios,,65023200,366832,978130,1,2,Office
2834438,6.11,0.0,0015-08-17 18:03:57,0015-08-17 20:01:07,18,20,1.95,Mon,ios,,65023200,987396,978130,1,2,Office
8161363,2.35,0.0,0015-08-17 20:18:50,0015-08-17 21:28:08,20,21,1.16,Mon,ios,,65023200,987396,978130,1,2,Office
2016392,6.35,0.0,0015-08-18 14:48:18,0015-08-18 17:51:07,14,17,3.05,Tue,ios,,65023200,366832,978130,1,2,Office
5098975,3.28,0.0,0015-08-19 20:06:35,0015-08-19 21:11:06,20,21,1.08,Wed,ios,,65023200,863084,751082,1,4,Others
2968857,6.23,0.0,0015-08-20 18:57:28,0015-08-20 22:02:06,18,22,3.08,Thu,ios,,65023200,863084,751082,1,4,Others
2095458,5.09,2.0,0015-08-21 15:25:57,0015-08-21 21:29:06,15,21,6.05,Fri,ios,,65023200,987396,978130,1,2,Office
6992976,4.68,0.0,0015-08-24 15:05:22,0015-08-24 17:50:08,15,17,2.75,Mon,ios,,65023200,987396,978130,1,2,Office
3059726,5.42,1.42,0015-08-25 16:13:59,0015-08-25 21:44:06,16,21,5.5,Tue,ios,,65023200,366832,978130,1,2,Office
2896987,4.67,0.0,0015-08-26 13:11:14,0015-08-26 16:01:05,13,16,2.83,Wed,ios,,65023200,863084,751082,1,4,Others
7903886,2.76,0.0,0015-08-27 14:28:43,0015-08-27 15:21:06,14,15,0.87,Thu,ios,,65023200,987396,978130,1,2,Office
6808795,3.24,0.0,0015-08-27 16:48:55,0015-08-27 18:17:07,16,18,1.47,Thu,ios,,65023200,664306,868085,1,3,R&D
5239236,0.63,0.0,0015-08-27 18:23:52,0015-08-27 22:00:08,18,22,3.6,Thu,ios,,65023200,366832,978130,1,2,Office
1547224,4.95,0.0,0015-08-31 13:19:25,0015-08-31 16:24:08,13,16,3.08,Mon,ios,,65023200,366832,978130,1,2,Office
8402166,4.4,0.58,0015-08-31 17:22:32,0015-08-31 22:02:08,17,22,4.66,Mon,ios,,65023200,863084,751082,1,4,Others
2022698,0.03,0.0,0015-09-01 17:38:52,0015-09-01 18:56:24,17,18,1.29,Tue,ios,,65023200,987396,978130,1,2,Office
9150409,4.64,0.0,0015-09-01 19:38:31,0015-09-01 21:33:07,19,21,1.91,Tue,ios,,65023200,638536,868085,1,3,R&D
9820762,4.94,0.0,0015-09-02 13:00:15,0015-09-02 14:46:10,13,14,1.77,Wed,ios,,65023200,569886,868085,1,3,R&D
3992691,0.79,0.0,0015-09-02 14:52:21,0015-09-02 17:29:10,14,17,2.61,Wed,ios,,65023200,987396,978130,1,2,Office
8608385,2.68,0.0,0015-09-02 20:12:56,0015-09-02 22:07:10,20,22,1.9,Wed,ios,,65023200,987396,978130,1,2,Office
3443841,2.22,0.0,0015-09-03 15:38:21,0015-09-03 16:22:07,15,16,0.73,Thu,ios,,65023200,987396,978130,1,2,Office
1918100,5.17,0.0,0015-09-03 20:18:46,0015-09-03 21:57:05,20,21,1.64,Thu,ios,,65023200,987396,978130,1,2,Office
9091743,4.99,0.0,0015-09-04 13:20:04,0015-09-04 15:02:06,13,15,1.7,Fri,ios,,65023200,863084,751082,1,4,Others
3071699,3.47,1.33,0015-09-04 16:00:39,0015-09-04 21:25:10,16,21,5.41,Fri,ios,,65023200,366832,978130,1,2,Office
9319901,6.3,1.17,0015-09-08 16:42:38,0015-09-08 21:58:08,16,21,5.26,Tue,ios,,65023200,987396,978130,1,2,Office
1466557,5.46,4.58,0015-09-09 13:17:32,0015-09-09 21:57:07,13,21,8.66,Wed,ios,,65023200,451479,648339,1,2,Office
6841106,4.66,0.0,0015-09-10 13:14:54,0015-09-10 15:07:12,13,15,1.87,Thu,ios,,65023200,489543,868085,1,3,R&D
2866748,1.84,0.0,0015-09-10 17:36:26,0015-09-10 18:22:07,17,18,0.76,Thu,ios,,65023200,664306,868085,1,3,R&D
9328629,1.26,0.0,0015-09-10 19:33:48,0015-09-10 21:59:07,19,21,2.42,Thu,ios,,65023200,988981,648339,1,2,Office
7589250,3.97,0.0,0015-09-16 14:03:19,0015-09-16 15:18:09,14,15,1.25,Wed,ios,,65023200,864630,648339,1,2,Office
9666597,2.33,0.0,0015-09-16 15:24:49,0015-09-16 16:09:08,15,16,0.74,Wed,ios,,65023200,489543,868085,1,3,R&D
7823660,1.1,1.0,0015-09-16 16:18:19,0015-09-16 21:21:07,16,21,5.05,Wed,ios,,65023200,864630,648339,1,2,Office
6535290,6.53,0.0,0015-09-17 13:24:18,0015-09-17 15:44:07,13,15,2.33,Thu,ios,,65023200,884707,648339,1,2,Office
8836927,1.23,0.58,0015-09-17 17:09:13,0015-09-17 21:49:07,17,21,4.67,Thu,ios,,65023200,884707,648339,1,2,Office
3366363,6.28,0.0,0015-09-18 13:00:00,0015-09-18 15:15:13,13,15,2.25,Fri,ios,,65023200,884707,648339,1,2,Office
6962786,6.17,4.83,0015-09-21 13:16:24,0015-09-21 22:07:08,13,22,8.85,Mon,ios,,65023200,884707,648339,1,2,Office
4821714,4.84,0.0,0015-09-22 13:06:16,0015-09-22 15:58:08,13,15,2.86,Tue,ios,,65023200,451479,648339,1,2,Office
3990185,3.11,0.5,0015-09-22 17:17:45,0015-09-22 21:44:05,17,21,4.44,Tue,ios,,65023200,540225,648339,1,2,Office
5654142,3.04,0.75,0015-09-23 10:54:26,0015-09-23 15:43:06,10,15,4.81,Wed,ios,,65023200,587514,648339,1,2,Office
6985154,3.05,0.83,0015-09-23 16:54:25,0015-09-23 21:46:07,16,21,4.86,Wed,ios,,65023200,481613,648339,1,2,Office
2817368,5.0,0.0,0015-09-24 13:01:18,0015-09-24 15:48:09,13,15,2.78,Thu,ios,,65023200,884707,648339,1,2,Office
9044406,1.25,0.5,0015-09-24 17:15:11,0015-09-24 21:19:06,17,21,4.07,Thu,ios,,65023200,988981,648339,1,2,Office
4681905,4.65,0.0,0015-09-28 13:00:18,0015-09-28 15:49:06,13,15,2.81,Mon,ios,,65023200,366832,978130,1,2,Office
6153695,3.41,0.0,0015-09-28 17:00:31,0015-09-28 18:14:09,17,18,1.23,Mon,ios,,65023200,914907,648339,1,2,Office
6012875,1.03,0.0,0015-09-28 18:23:39,0015-09-28 20:52:06,18,20,2.47,Mon,ios,,65023200,943765,461655,1,3,R&D
9330222,5.92,0.5,0015-09-29 16:42:17,0015-09-29 21:06:07,16,21,4.4,Tue,ios,,65023200,922416,648339,1,2,Office
3795699,4.06,0.0,0015-09-30 13:27:49,0015-09-30 14:47:07,13,14,1.32,Wed,ios,,65023200,943765,461655,1,3,R&D
9481325,6.13,0.0,0015-09-30 17:12:01,0015-09-30 21:07:06,17,21,3.92,Wed,ios,,65023200,864630,648339,1,2,Office
1853161,5.4,0.0,0015-10-01 13:09:20,0015-10-01 16:20:10,13,16,3.18,Thu,ios,,65023200,884707,648339,1,2,Office
5446583,6.83,0.0,0015-08-18 11:51:48,0015-08-18 14:44:08,11,14,2.87,Tue,android,,27283509,366832,978130,1,2,Office
4613021,7.2,0.0,0015-08-19 17:35:55,0015-08-19 20:32:06,17,20,2.94,Wed,android,,27283509,987396,978130,1,2,Office
5055800,6.88,0.0,0015-03-19 16:02:04,0015-03-19 18:16:10,16,18,2.23,Thu,web,,29165598,445920,125372,1,2,Office
6919729,6.65,0.0,0015-03-23 15:59:38,0015-03-23 18:09:05,15,18,2.16,Mon,web,,29165598,445920,125372,1,2,Office
5906960,6.8,0.0,0015-03-24 16:17:54,0015-03-24 18:33:04,16,18,2.25,Tue,web,,29165598,445920,125372,1,2,Office
5129400,7.03,0.0,0015-04-08 12:48:26,0015-04-08 16:41:06,12,16,3.88,Wed,web,,29165598,445920,125372,1,2,Office
4842703,3.07,0.0,0015-02-20 20:57:23,0015-02-20 22:22:04,20,22,1.41,Fri,web,,77373351,989457,620906,0,3,R&D
7989311,1.07,0.0,0015-02-24 20:50:59,0015-02-24 21:12:05,20,21,0.35,Tue,web,,77373351,623134,620906,0,3,R&D
9566229,2.66,0.0,0015-01-14 13:36:19,0015-01-14 16:02:04,13,16,2.43,Wed,android,,78533433,569889,461655,0,3,R&D
2977982,6.55,0.0,0015-01-15 13:51:10,0015-01-15 16:09:04,13,16,2.3,Thu,android,,78533433,612116,461655,0,3,R&D
9472597,3.6,0.0,0015-01-16 15:34:01,0015-01-16 19:12:04,15,19,3.63,Fri,android,,78533433,612116,461655,0,3,R&D
6540059,5.21,0.0,0015-01-20 13:05:18,0015-01-20 16:43:04,13,16,3.63,Tue,android,,78533433,920264,461655,0,3,R&D
7421955,1.27,0.0,0015-01-20 16:18:19,0015-01-20 17:33:03,16,17,1.25,Tue,android,,78533433,405157,976902,0,3,R&D
4789991,3.49,0.0,0015-01-21 13:34:42,0015-01-21 16:37:04,13,16,3.04,Wed,android,,78533433,569889,461655,0,3,R&D
4185441,3.85,0.0,0015-01-22 13:45:14,0015-01-22 16:31:04,13,16,2.76,Thu,android,,78533433,612116,461655,0,3,R&D
6133324,4.01,0.0,0015-01-22 19:29:18,0015-01-22 21:20:06,19,21,1.85,Thu,android,,78533433,371335,461655,0,3,R&D
9051503,0.93,0.0,0015-01-29 17:47:09,0015-01-29 20:09:04,17,20,2.37,Thu,android,,78533433,569889,461655,0,3,R&D
5324573,0.75,0.0,0015-02-06 14:27:21,0015-02-06 16:04:04,14,16,1.61,Fri,android,,78533433,129465,461655,0,3,R&D
9101769,2.26,0.0,0015-02-11 13:21:57,0015-02-11 17:13:04,13,17,3.85,Wed,android,,78533433,920264,461655,0,3,R&D
4322385,0.7,0.0,0015-02-11 18:13:34,0015-02-11 21:53:05,18,21,3.66,Wed,android,,78533433,920264,461655,0,3,R&D
1784534,6.06,0.0,0015-02-12 12:46:50,0015-02-12 15:58:11,12,15,3.19,Thu,android,,78533433,920264,461655,0,3,R&D
8053399,2.86,0.0,0015-02-12 16:50:24,0015-02-12 20:44:05,16,20,3.89,Thu,android,,78533433,569889,461655,0,3,R&D
2630978,5.94,0.0,0015-02-19 14:16:49,0015-02-19 17:14:04,14,17,2.95,Thu,android,,78533433,594591,461655,0,3,R&D
3673354,6.31,0.0,0015-02-20 13:05:44,0015-02-20 16:34:04,13,16,3.47,Fri,android,,78533433,612116,461655,0,3,R&D
6048004,4.76,0.0,0015-02-24 14:01:25,0015-02-24 16:56:05,14,16,2.91,Tue,android,,78533433,943765,461655,0,3,R&D
8630811,6.47,5.75,0015-03-11 16:01:55,0015-03-11 22:38:05,16,22,6.6,Wed,android,,78533433,653450,503205,0,3,R&D
7093670,5.61,0.0,0014-11-18 15:01:17,0014-11-18 18:26:04,15,18,3.41,Tue,ios,20.695727,30828105,632920,461655,0,3,R&D
3730551,9.03,0.0,0014-11-19 19:01:41,0014-11-19 22:10:06,19,22,3.14,Wed,ios,20.695727,30828105,569889,461655,0,3,R&D
7080329,6.95,0.0,0014-11-20 19:20:45,0014-11-20 21:48:04,19,21,2.46,Thu,ios,20.695727,30828105,612116,461655,0,3,R&D
3829635,7.38,0.0,0014-11-21 19:02:04,0014-11-21 21:31:03,19,21,2.48,Fri,ios,20.695727,30828105,549414,461655,0,3,R&D
6139758,6.69,0.0,0014-11-24 17:16:19,0014-11-24 19:31:04,17,19,2.25,Mon,ios,20.695727,30828105,129465,461655,0,3,R&D
2654056,6.96,0.67,0014-11-25 16:57:46,0014-11-25 21:42:04,16,21,4.74,Tue,ios,20.695727,30828105,129465,461655,0,3,R&D
7390629,6.86,0.0,0014-12-01 18:05:30,0014-12-01 21:40:19,18,21,3.58,Mon,ios,20.695727,30828105,129465,461655,0,3,R&D
5669861,7.1,0.0,0014-12-02 17:24:49,0014-12-02 21:08:17,17,21,3.72,Tue,ios,20.695727,30828105,371335,461655,0,3,R&D
3025002,4.66,0.0,0014-12-15 12:54:19,0014-12-15 16:05:06,12,16,3.18,Mon,ios,20.695727,30828105,371335,461655,0,3,R&D
7371202,8.31,0.0,0014-12-17 17:25:19,0014-12-17 21:15:08,17,21,3.83,Wed,ios,20.695727,30828105,371335,461655,0,3,R&D
5767563,6.64,0.0,0014-12-18 14:04:45,0014-12-18 16:16:04,14,16,2.19,Thu,ios,20.695727,30828105,549414,461655,0,3,R&D
4312867,8.18,0.0,0015-01-05 17:14:33,0015-01-05 21:02:04,17,21,3.79,Mon,ios,20.695727,30828105,129465,461655,0,3,R&D
4568756,3.36,0.0,0015-01-06 13:11:03,0015-01-06 14:17:03,13,14,1.1,Tue,ios,20.2365124,30828105,792421,202527,0,3,R&D
9866287,7.8,0.0,0015-01-28 18:49:44,0015-01-28 21:44:05,18,21,2.91,Wed,ios,20.695727,30828105,371335,461655,0,3,R&D
3892724,1.83,0.0,0015-01-29 13:33:20,0015-01-29 14:12:04,13,14,0.65,Thu,ios,20.2365124,30828105,507660,202527,0,3,R&D
8362719,5.06,3.08,0015-01-29 14:15:44,0015-01-29 21:20:06,14,21,7.07,Thu,ios,20.695727,30828105,371335,461655,0,3,R&D
9502349,6.95,0.0,0015-01-30 12:02:41,0015-01-30 14:33:04,12,14,2.51,Fri,ios,20.2365124,30828105,507660,202527,0,3,R&D
1233865,5.61,0.0,0015-02-10 16:54:22,0015-02-10 18:47:04,16,18,1.88,Tue,ios,20.2365124,30828105,507660,202527,0,3,R&D
5756621,4.87,0.0,0015-02-11 19:50:46,0015-02-11 21:40:06,19,21,1.82,Wed,ios,20.2365124,30828105,507660,202527,0,3,R&D
9310274,7.06,0.0,0015-02-12 19:25:33,0015-02-12 21:47:04,19,21,2.36,Thu,ios,20.2365124,30828105,911231,202527,0,3,R&D
6607225,2.34,0.0,0015-02-13 15:34:05,0015-02-13 17:06:05,15,17,1.53,Fri,ios,20.2365124,30828105,507660,202527,0,3,R&D
4253199,4.27,0.0,0015-02-17 16:53:16,0015-02-17 18:21:05,16,18,1.46,Tue,ios,20.2365124,30828105,507660,202527,0,3,R&D
3834284,7.08,0.0,0015-02-19 12:18:08,0015-02-19 15:10:12,12,15,2.87,Thu,ios,20.2365124,30828105,792421,202527,0,3,R&D
5387517,3.04,0.0,0015-02-24 17:49:52,0015-02-24 18:48:05,17,18,0.97,Tue,ios,20.2365124,30828105,792421,202527,0,3,R&D
5528232,1.88,0.0,0015-02-25 19:12:06,0015-02-25 20:30:11,19,20,1.3,Wed,ios,20.695727,30828105,129465,461655,0,3,R&D
5285180,6.57,0.0,0015-03-10 11:38:25,0015-03-10 15:20:16,11,15,3.7,Tue,ios,20.695727,30828105,549414,461655,0,3,R&D
9855221,4.88,0.0,0015-03-11 20:00:32,0015-03-11 21:35:09,20,21,1.58,Wed,ios,20.695727,30828105,549414,461655,0,3,R&D
5770371,2.08,0.0,0015-03-13 17:57:32,0015-03-13 18:41:06,17,18,0.73,Fri,ios,20.2365124,30828105,911231,202527,0,3,R&D
1471021,4.17,0.0,0015-03-19 19:47:26,0015-03-19 21:10:11,19,21,1.38,Thu,ios,20.695727,30828105,569889,461655,0,3,R&D
3536729,5.67,0.0,0015-03-23 12:19:18,0015-03-23 14:21:05,12,14,2.03,Mon,ios,20.695727,30828105,612116,461655,0,3,R&D
3830144,3.7,0.0,0015-03-24 11:37:59,0015-03-24 12:51:08,11,12,1.22,Tue,ios,20.2365124,30828105,672450,202527,0,3,R&D
8007689,3.57,0.0,0015-03-25 14:00:08,0015-03-25 15:09:06,14,15,1.15,Wed,ios,20.2365124,30828105,792421,202527,0,3,R&D
2142462,4.4,0.0,0015-03-26 16:46:13,0015-03-26 18:12:05,16,18,1.43,Thu,ios,20.2365124,30828105,672450,202527,0,3,R&D
7591864,3.66,0.0,0015-03-27 14:03:34,0015-03-27 15:15:07,14,15,1.19,Fri,ios,20.2365124,30828105,672450,202527,0,3,R&D
6082608,4.56,0.0,0015-03-30 14:23:24,0015-03-30 15:54:06,14,15,1.51,Mon,ios,20.5987886,30828105,414088,566549,0,3,R&D
5151634,3.63,0.0,0015-03-31 15:34:39,0015-03-31 16:47:05,15,16,1.21,Tue,ios,20.5987886,30828105,514669,566549,0,3,R&D
5006104,0.0,0.0,0015-04-01 15:28:11,0015-04-01 15:29:04,15,15,0.01,Wed,ios,,30828105,792421,202527,0,3,R&D
1644003,0.0,0.0,0015-04-02 11:28:44,0015-04-02 11:30:13,11,11,0.02,Thu,ios,,30828105,371335,461655,0,3,R&D
9959617,4.16,0.0,0015-04-09 15:51:42,0015-04-09 17:18:05,15,17,1.44,Thu,ios,20.5987886,30828105,514669,566549,0,3,R&D
3783080,2.54,0.0,0015-04-13 19:14:13,0015-04-13 20:07:05,19,20,0.88,Mon,ios,20.2365124,30828105,507660,202527,0,3,R&D
2096115,3.49,0.0,0015-04-15 13:15:35,0015-04-15 14:24:05,13,14,1.14,Wed,ios,20.7814802,30828105,944515,976902,0,3,R&D
6841561,1.4,0.0,0015-04-15 14:28:12,0015-04-15 14:57:05,14,14,0.48,Wed,ios,20.2365124,30828105,200695,202527,0,3,R&D
7049550,2.28,0.0,0015-04-15 17:57:49,0015-04-15 19:09:06,17,19,1.19,Wed,ios,20.2365124,30828105,507660,202527,0,3,R&D
4275838,1.4,0.0,0015-04-24 14:17:52,0015-04-24 15:06:06,14,15,0.8,Fri,ios,20.2365124,30828105,260781,202527,0,3,R&D
